Id,District.Name,Neighborhood.Name,Longitude,Latitude,Month,Day.Span,Hour.Span,Weekday,Weekday.Weekend,Mild.injuries,Serious.injuries,Victims,Vehicles.involved,District.Name_imp,Neighborhood.Name_imp
2017S000738    ,Sant Martí,la Vila Olímpica del Poblenou,2.200096,41.389776,January,26-31,00-03h,Saturday,Weekend,0,0,0,2,FALSE,FALSE
2017S009081    ,Ciutat Vella,el Raval,2.174252,41.376651,November,1-5,12-15h,Friday,Weekday,0,0,0,1,FALSE,FALSE
2017S001635    ,Ciutat Vella,el Barri Gòtic,2.177375,41.373978,February,26-31,06-09h,Tuesday,Weekday,3,0,3,3,FALSE,FALSE
2017S004087    ,Ciutat Vella,el Barri Gòtic,2.178907,41.383833,May,6-10,21-00h,Monday,Weekday,1,0,1,2,FALSE,FALSE
2017S010405    ,Ciutat Vella,el Barri Gòtic,2.176248,41.377971,December,16-20,18-21h,Saturday,Weekend,1,0,1,2,FALSE,FALSE
2017S003383    ,Ciutat Vella,el Barri Gòtic,2.179138,41.377884,April,11-15,21-00h,Thursday,Weekday,1,0,1,2,FALSE,FALSE
2017S009528    ,Ciutat Vella,el Barri Gòtic,2.170717,41.385915,November,16-20,18-21h,Thursday,Weekday,1,0,1,1,FALSE,FALSE
2017S008609    ,Ciutat Vella,el Barri Gòtic,2.176835,41.375294,October,16-20,15-18h,Thursday,Weekday,1,0,1,2,FALSE,FALSE
2017S010397    ,Ciutat Vella,el Barri Gòtic,2.177378,41.375299,December,16-20,09-12h,Saturday,Weekend,1,0,1,2,FALSE,FALSE
2017S007088    ,Ciutat Vella,el Barri Gòtic,2.179935,41.377958,August,16-20,06-09h,Sunday,Weekend,1,0,1,1,FALSE,FALSE
2017S006752    ,Ciutat Vella,el Barri Gòtic,2.20493,41.444642,August,1-5,09-12h,Friday,Weekday,0,0,0,1,FALSE,FALSE
2017S005434    ,Ciutat Vella,el Barri Gòtic,2.176728,41.382436,June,21-25,09-12h,Wednesday,Weekday,0,0,0,1,FALSE,FALSE
2017S000795    ,Ciutat Vella,el Raval,2.168071,41.37976,January,26-31,09-12h,Monday,Weekday,1,0,1,1,FALSE,FALSE
2017S003242    ,Ciutat Vella,el Raval,2.170357,41.384628,April,6-10,03-06h,Saturday,Weekend,0,0,0,1,FALSE,FALSE
2017S008456    ,Ciutat Vella,el Raval,2.165437,41.385956,October,11-15,09-12h,Saturday,Weekend,2,0,2,1,FALSE,FALSE
2017S009001    ,Ciutat Vella,el Raval,2.165814,41.385829,October,26-31,12-15h,Tuesday,Weekday,1,0,1,1,FALSE,FALSE
2017S006961    ,Ciutat Vella,el Raval,2.167707,41.385668,August,11-15,15-18h,Sunday,Weekend,1,0,1,2,FALSE,FALSE
2017S003212    ,Ciutat Vella,el Raval,2.169344,41.385405,April,1-5,18-21h,Wednesday,Weekday,2,0,2,1,FALSE,FALSE
2017S001328    ,Ciutat Vella,el Raval,2.166857,41.385626,February,16-20,12-15h,Friday,Weekday,1,0,1,2,FALSE,FALSE
2017S005739    ,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",2.183262,41.38258,July,1-5,12-15h,Sunday,Weekend,1,0,1,1,FALSE,FALSE
2017S000459    ,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",2.186597,41.388181,January,16-20,15-18h,Tuesday,Weekday,1,0,1,1,FALSE,FALSE
2017S006949    ,Ciutat Vella,la Barceloneta,2.188424,41.378192,August,11-15,00-03h,Sunday,Weekend,1,0,1,1,FALSE,FALSE
2017S004227    ,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",2.186597,41.388181,May,11-15,12-15h,Friday,Weekday,0,0,0,1,FALSE,FALSE
2017S001390    ,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",2.183294,41.383379,February,16-20,15-18h,Sunday,Weekend,1,0,1,1,FALSE,FALSE
2017S008718    ,Ciutat Vella,la Barceloneta,2.188231,41.378482,October,21-25,18-21h,Saturday,Weekend,2,0,2,1,FALSE,FALSE
2017S003375    ,Ciutat Vella,la Barceloneta,2.2018,41.392004,April,11-15,18-21h,Thursday,Weekday,1,0,1,2,FALSE,FALSE
2017S007932    ,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",2.183891,41.381171,September,21-25,18-21h,Monday,Weekday,1,0,1,3,FALSE,FALSE
2017S007604    ,Ciutat Vella,la Barceloneta,2.187019,41.382208,September,11-15,12-15h,Thursday,Weekday,3,0,3,1,FALSE,FALSE
2017S004166    ,Ciutat Vella,la Barceloneta,2.187019,41.382208,May,6-10,18-21h,Wednesday,Weekday,1,0,1,2,FALSE,FALSE
2017S010744    ,Ciutat Vella,la Barceloneta,2.189087,41.38315,December,26-31,06-09h,Friday,Weekday,1,0,1,2,FALSE,FALSE
2017S004266    ,Ciutat Vella,la Barceloneta,2.188342,41.381596,May,11-15,15-18h,Saturday,Weekend,2,0,2,2,FALSE,FALSE
2017S001054    ,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",2.183891,41.381171,February,6-10,15-18h,Wednesday,Weekday,1,0,1,5,FALSE,FALSE
2017S008486    ,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",2.182552,41.381358,October,11-15,18-21h,Sunday,Weekend,1,0,1,2,FALSE,FALSE
2017S004804    ,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",2.181974,41.381016,May,26-31,21-00h,Wednesday,Weekday,0,1,1,2,FALSE,FALSE
2017S003350    ,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",2.182206,41.381336,April,11-15,18-21h,Wednesday,Weekday,0,0,0,2,FALSE,FALSE
2017S000851    ,Ciutat Vella,la Barceloneta,2.193746,41.386113,February,1-5,09-12h,Wednesday,Weekday,1,0,1,2,FALSE,FALSE
2017S008971    ,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",2.185192,41.384459,October,26-31,15-18h,Monday,Weekday,1,0,1,2,FALSE,FALSE
2017S005223    ,Ciutat Vella,el Barri Gòtic,2.171319,41.386944,June,11-15,21-00h,Wednesday,Weekday,2,0,2,1,FALSE,FALSE
2017S008716    ,Ciutat Vella,el Barri Gòtic,2.17103,41.387632,October,21-25,15-18h,Saturday,Weekend,1,0,1,2,FALSE,FALSE
2017S004623    ,Ciutat Vella,el Barri Gòtic,2.175365,41.384616,May,21-25,15-18h,Thursday,Weekday,1,0,1,1,FALSE,FALSE
2017S006026    ,Ciutat Vella,el Barri Gòtic,2.176959,41.385301,July,11-15,15-18h,Tuesday,Weekday,2,0,2,1,FALSE,FALSE
2017S010256    ,Ciutat Vella,el Barri Gòtic,2.173553,41.387734,December,11-15,12-15h,Monday,Weekday,1,0,1,2,FALSE,FALSE
2017S000606    ,Ciutat Vella,el Barri Gòtic,2.176959,41.385301,January,21-25,15-18h,Monday,Weekday,1,0,1,1,FALSE,FALSE
2017S002095    ,Ciutat Vella,el Barri Gòtic,2.176281,41.385674,March,11-15,18-21h,Wednesday,Weekday,3,0,3,2,FALSE,FALSE
2017S006906    ,Ciutat Vella,la Barceloneta,2.195364,41.386727,August,6-10,21-00h,Thursday,Weekday,1,0,1,2,FALSE,FALSE
2017S010538    ,Ciutat Vella,la Barceloneta,2.195657,41.386345,December,16-20,15-18h,Wednesday,Weekday,2,0,2,2,FALSE,FALSE
2017S005721    ,Ciutat Vella,la Barceloneta,2.195364,41.386727,June,26-31,15-18h,Friday,Weekday,1,0,1,2,FALSE,FALSE
2017S003638    ,Ciutat Vella,la Barceloneta,2.194296,41.382535,April,21-25,06-09h,Monday,Weekday,1,0,1,2,FALSE,FALSE
2017S008440    ,Ciutat Vella,la Barceloneta,2.189431,41.376605,October,11-15,15-18h,Friday,Weekday,0,0,0,1,FALSE,FALSE
2017S001444    ,Ciutat Vella,la Barceloneta,2.190367,41.381944,February,16-20,21-00h,Monday,Weekday,1,0,1,1,FALSE,FALSE
2017S000764    ,Ciutat Vella,la Barceloneta,2.195974,41.386421,January,26-31,09-12h,Sunday,Weekend,1,0,1,2,FALSE,FALSE
2017S002106    ,Ciutat Vella,la Barceloneta,2.194666,41.383405,March,16-20,03-06h,Thursday,Weekday,1,0,1,1,FALSE,FALSE
2017S008850    ,Ciutat Vella,la Barceloneta,2.184135,41.382152,October,21-25,21-00h,Wednesday,Weekday,1,0,1,2,FALSE,FALSE
2017S005532    ,Ciutat Vella,la Barceloneta,2.19062,41.376775,June,21-25,18-21h,Sunday,Weekend,2,0,2,1,FALSE,FALSE
2017S005717    ,Ciutat Vella,la Barceloneta,2.18896,41.377193,June,26-31,15-18h,Friday,Weekday,1,0,1,2,FALSE,FALSE
2017S004877    ,Ciutat Vella,la Barceloneta,2.189986,41.377429,June,1-5,18-21h,Friday,Weekday,1,0,1,2,FALSE,FALSE
2017S008446    ,Ciutat Vella,la Barceloneta,2.195364,41.386727,October,11-15,18-21h,Friday,Weekday,2,0,2,2,FALSE,FALSE
2017S008482    ,Ciutat Vella,la Barceloneta,2.184747,41.382178,October,11-15,12-15h,Sunday,Weekend,0,0,0,2,FALSE,FALSE
2017S003370    ,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",2.181406,41.389262,April,11-15,15-18h,Thursday,Weekday,3,0,3,1,FALSE,FALSE
2017S004245    ,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",2.177675,41.38623,May,11-15,18-21h,Friday,Weekday,1,0,1,1,FALSE,FALSE
2017S003801    ,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",2.183824,41.389514,April,26-31,21-00h,Friday,Weekday,1,0,1,2,FALSE,FALSE
2017S007110    ,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",2.184155,41.389768,August,21-25,15-18h,Tuesday,Weekday,1,0,1,1,FALSE,FALSE
2017S010633    ,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",2.174919,41.387003,December,21-25,12-15h,Sunday,Weekend,1,0,1,2,FALSE,FALSE
2017S005097    ,Eixample,Sant Antoni,2.15178,41.377044,June,6-10,15-18h,Saturday,Weekend,1,0,1,2,FALSE,FALSE
2017S000993    ,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",2.178684,41.386873,February,6-10,12-15h,Monday,Weekday,0,0,0,1,FALSE,FALSE
2017S006259    ,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",2.174323,41.38729,July,16-20,09-12h,Tuesday,Weekday,1,0,1,1,FALSE,FALSE
2017S009475    ,Eixample,Sant Antoni,2.154167,41.375,November,11-15,15-18h,Wednesday,Weekday,1,0,1,2,FALSE,FALSE
2017S005023    ,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",2.174323,41.38729,June,6-10,15-18h,Thursday,Weekday,1,0,1,2,FALSE,FALSE
2017S001793    ,Eixample,Sant Antoni,2.152588,41.374777,March,1-5,18-21h,Saturday,Weekend,1,0,1,2,FALSE,FALSE
2017S007234    ,Eixample,Sant Antoni,2.155303,41.377779,August,26-31,15-18h,Tuesday,Weekday,2,0,2,2,FALSE,FALSE
2017S002206    ,Eixample,Sant Antoni,2.154165,41.376925,March,16-20,09-12h,Sunday,Weekend,1,0,1,2,FALSE,FALSE
2017S006779    ,Eixample,Sant Antoni,2.154021,41.378379,August,1-5,09-12h,Saturday,Weekend,1,0,1,2,FALSE,FALSE
2017S003387    ,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",2.176959,41.385301,April,11-15,21-00h,Thursday,Weekday,1,0,1,2,FALSE,FALSE
2017S000718    ,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",2.178172,41.384525,January,26-31,09-12h,Friday,Weekday,2,0,2,2,FALSE,FALSE
2017S003566    ,Eixample,la Nova Esquerra de l'Eixample,2.150539,41.381379,April,21-25,12-15h,Friday,Weekday,1,0,1,2,FALSE,FALSE
2017S007209    ,Eixample,la Nova Esquerra de l'Eixample,2.151126,41.382784,August,26-31,06-09h,Monday,Weekday,0,0,0,5,FALSE,FALSE
2017S010000    ,Eixample,la Nova Esquerra de l'Eixample,2.155061,41.381374,November,26-31,18-21h,Thursday,Weekday,3,0,3,4,FALSE,FALSE
2017S008905    ,Eixample,la Nova Esquerra de l'Eixample,2.1494,41.383924,October,26-31,15-18h,Friday,Weekday,2,0,2,2,FALSE,FALSE
2017S005752    ,Eixample,la Nova Esquerra de l'Eixample,2.14719,41.38219,July,1-5,03-06h,Monday,Weekday,0,0,0,1,FALSE,FALSE
2017S003931    ,Eixample,la Nova Esquerra de l'Eixample,2.150539,41.384784,May,1-5,18-21h,Wednesday,Weekday,0,0,0,2,FALSE,FALSE
2017S005140    ,Eixample,la Nova Esquerra de l'Eixample,2.153286,41.384287,June,11-15,12-15h,Monday,Weekday,0,0,0,3,FALSE,FALSE
2017S010492    ,Eixample,la Nova Esquerra de l'Eixample,2.158433,41.381699,December,16-20,12-15h,Tuesday,Weekday,1,0,1,3,FALSE,FALSE
2017S004160    ,Eixample,la Nova Esquerra de l'Eixample,2.144353,41.380924,May,6-10,12-15h,Wednesday,Weekday,1,0,1,2,FALSE,FALSE
2017S001020    ,Eixample,la Nova Esquerra de l'Eixample,2.1494,41.383924,February,6-10,12-15h,Tuesday,Weekday,1,0,1,2,FALSE,FALSE
2017S002446    ,Eixample,la Nova Esquerra de l'Eixample,2.1494,41.383924,March,26-31,12-15h,Monday,Weekday,1,0,1,2,FALSE,FALSE
2017S000205    ,Eixample,la Nova Esquerra de l'Eixample,2.154035,41.37874,January,6-10,21-00h,Monday,Weekday,1,0,1,2,FALSE,FALSE
2017S007525    ,Eixample,la Nova Esquerra de l'Eixample,2.154613,41.379486,September,6-10,18-21h,Sunday,Weekend,1,0,1,2,FALSE,FALSE
2017S002512    ,Eixample,la Nova Esquerra de l'Eixample,2.151529,41.384027,March,26-31,09-12h,Wednesday,Weekday,2,0,2,2,FALSE,FALSE
2017S001018    ,Eixample,la Nova Esquerra de l'Eixample,2.155059,41.384771,February,6-10,12-15h,Tuesday,Weekday,1,0,1,1,FALSE,FALSE
2017S006939    ,Eixample,la Nova Esquerra de l'Eixample,2.14483,41.378807,August,11-15,12-15h,Saturday,Weekend,1,0,1,2,FALSE,FALSE
2017S009025    ,Eixample,la Nova Esquerra de l'Eixample,2.147159,41.38053,November,1-5,06-09h,Wednesday,Weekday,1,0,1,2,FALSE,FALSE
2017S008956    ,Eixample,la Nova Esquerra de l'Eixample,2.147159,41.38053,October,26-31,06-09h,Monday,Weekday,1,0,1,2,FALSE,FALSE
2017S001829    ,Eixample,la Nova Esquerra de l'Eixample,2.155059,41.384771,March,6-10,09-12h,Monday,Weekday,1,0,1,2,FALSE,FALSE
2017S006292    ,Eixample,la Nova Esquerra de l'Eixample,2.151653,41.378821,July,16-20,21-00h,Tuesday,Weekday,1,0,1,2,FALSE,FALSE
2017S010591    ,Eixample,la Nova Esquerra de l'Eixample,2.15133,41.379217,December,21-25,06-09h,Friday,Weekday,0,0,0,2,FALSE,FALSE
2017S002544    ,Eixample,la Nova Esquerra de l'Eixample,2.148281,41.379678,March,26-31,12-15h,Thursday,Weekday,1,0,1,2,FALSE,FALSE
2017S006310    ,Eixample,la Nova Esquerra de l'Eixample,2.154035,41.37874,July,16-20,15-18h,Wednesday,Weekday,1,0,1,1,FALSE,FALSE
2017S010193    ,Eixample,la Nova Esquerra de l'Eixample,2.155003,41.37912,December,6-10,12-15h,Thursday,Weekday,1,0,1,2,FALSE,FALSE
2017S009343    ,Eixample,la Nova Esquerra de l'Eixample,2.142628,41.385659,November,6-10,18-21h,Friday,Weekday,1,0,1,2,FALSE,FALSE
2017S003804    ,Eixample,la Nova Esquerra de l'Eixample,2.148774,41.380869,April,26-31,21-00h,Friday,Weekday,1,0,1,2,FALSE,FALSE
2017S001088    ,Eixample,la Nova Esquerra de l'Eixample,2.152804,41.383075,February,6-10,09-12h,Thursday,Weekday,1,0,1,2,FALSE,FALSE
2017S002040    ,Eixample,la Nova Esquerra de l'Eixample,2.155159,41.379583,March,11-15,03-06h,Saturday,Weekend,1,0,1,2,FALSE,FALSE
2017S002208    ,Eixample,la Nova Esquerra de l'Eixample,2.146032,41.384782,March,16-20,12-15h,Sunday,Weekend,1,0,1,1,FALSE,FALSE
2017S001117    ,Eixample,la Nova Esquerra de l'Eixample,2.14719,41.38219,February,6-10,09-12h,Friday,Weekday,1,0,1,2,FALSE,FALSE
2017S005803    ,Eixample,la Nova Esquerra de l'Eixample,2.153446,41.380028,July,1-5,09-12h,Tuesday,Weekday,1,0,1,2,FALSE,FALSE
2017S006180    ,Eixample,la Nova Esquerra de l'Eixample,2.149421,41.382228,July,11-15,18-21h,Saturday,Weekend,1,0,1,2,FALSE,FALSE
2017S005492    ,Eixample,la Nova Esquerra de l'Eixample,2.149208,41.381935,June,21-25,09-12h,Friday,Weekday,1,0,1,2,FALSE,FALSE
2017S000584    ,Eixample,la Nova Esquerra de l'Eixample,2.154055,41.380763,January,21-25,00-03h,Sunday,Weekend,1,0,1,2,FALSE,FALSE
2017S006257    ,Eixample,la Nova Esquerra de l'Eixample,2.15237,41.386612,July,16-20,09-12h,Tuesday,Weekday,2,0,2,1,FALSE,FALSE
2017S004306    ,Eixample,Sant Antoni,2.157427,41.381284,May,11-15,09-12h,Monday,Weekday,1,0,1,1,FALSE,FALSE
2017S009867    ,Eixample,Sant Antoni,2.159047,41.381577,November,26-31,09-12h,Monday,Weekday,2,0,2,2,FALSE,FALSE
2017S003481    ,Eixample,Sant Antoni,2.162641,41.380635,April,16-20,09-12h,Wednesday,Weekday,1,0,1,2,FALSE,FALSE
2017S001344    ,Eixample,Sant Antoni,2.163143,41.378668,February,16-20,18-21h,Friday,Weekday,1,0,1,1,FALSE,FALSE
2017S007747    ,Eixample,Sant Antoni,2.160933,41.374978,September,16-20,12-15h,Tuesday,Weekday,2,0,2,1,FALSE,FALSE
2017S006016    ,Eixample,la Nova Esquerra de l'Eixample,2.143944,41.386772,July,11-15,09-12h,Tuesday,Weekday,1,0,1,2,FALSE,FALSE
2017S005109    ,Eixample,Sant Antoni,2.162058,41.377777,June,6-10,18-21h,Saturday,Weekend,1,0,1,2,FALSE,FALSE
2017S009172    ,Eixample,Sant Antoni,2.160946,41.380329,November,6-10,18-21h,Monday,Weekday,1,0,1,1,FALSE,FALSE
2017S003949    ,Eixample,Sant Antoni,2.160946,41.380329,May,1-5,09-12h,Thursday,Weekday,1,0,1,2,FALSE,FALSE
2017S004732    ,Eixample,Sant Antoni,2.160586,41.380819,May,26-31,18-21h,Monday,Weekday,1,0,1,2,FALSE,FALSE
2017S005384    ,Eixample,Sant Antoni,2.159811,41.381177,June,16-20,18-21h,Monday,Weekday,1,0,1,2,FALSE,FALSE
2017S007547    ,Eixample,Sant Antoni,2.160797,41.383476,September,11-15,09-12h,Tuesday,Weekday,2,0,2,3,FALSE,FALSE
2017S008711    ,Eixample,Sant Antoni,2.160201,41.381328,October,21-25,12-15h,Saturday,Weekend,2,0,2,3,FALSE,FALSE
2017S003131    ,Eixample,la Nova Esquerra de l'Eixample,2.148281,41.386492,April,1-5,06-09h,Wednesday,Weekday,1,0,1,2,FALSE,FALSE
2017S009754    ,Eixample,Sant Antoni,2.159811,41.381177,November,21-25,18-21h,Thursday,Weekday,1,0,1,2,FALSE,FALSE
2017S009727    ,Eixample,Sant Antoni,2.160939,41.376927,November,21-25,18-21h,Wednesday,Weekday,1,0,1,2,FALSE,FALSE
2017S007135    ,Eixample,Sant Antoni,2.160583,41.375355,August,21-25,09-12h,Wednesday,Weekday,1,0,1,1,FALSE,FALSE
2017S003080    ,Eixample,la Nova Esquerra de l'Eixample,2.14715,41.387342,April,1-5,18-21h,Monday,Weekday,0,0,0,2,FALSE,FALSE
2017S007733    ,Eixample,Sant Antoni,2.161291,41.383845,September,16-20,21-00h,Monday,Weekday,1,0,1,1,FALSE,FALSE
2017S007239    ,Eixample,Sant Antoni,2.161964,41.384685,August,26-31,21-00h,Tuesday,Weekday,1,0,1,2,FALSE,FALSE
2017S009133    ,Eixample,Sant Antoni,2.162809,41.384192,November,1-5,00-03h,Sunday,Weekend,0,1,1,1,FALSE,FALSE
2017S004655    ,Eixample,Sant Antoni,2.161964,41.384685,May,26-31,15-18h,Friday,Weekday,1,0,1,2,FALSE,FALSE
2017S004538    ,Eixample,Sant Antoni,2.163581,41.378142,May,21-25,18-21h,Monday,Weekday,1,0,1,2,FALSE,FALSE
2017S004916    ,Eixample,Sant Antoni,2.163143,41.378668,June,1-5,18-21h,Sunday,Weekend,1,0,1,2,FALSE,FALSE
2017S006574    ,Eixample,la Nova Esquerra de l'Eixample,2.143645,41.390505,July,26-31,15-18h,Friday,Weekday,1,0,1,2,FALSE,FALSE
2017S006195    ,Eixample,la Nova Esquerra de l'Eixample,2.151673,41.387327,July,16-20,06-09h,Sunday,Weekend,2,0,2,1,FALSE,FALSE
2017S008472    ,Eixample,la Nova Esquerra de l'Eixample,2.147162,41.389054,October,11-15,21-00h,Saturday,Weekend,1,0,1,2,FALSE,FALSE
2017S010311    ,Eixample,Sant Antoni,2.158684,41.37863,December,11-15,15-18h,Wednesday,Weekday,1,0,1,2,FALSE,FALSE
2017S005451    ,Eixample,Sant Antoni,2.154524,41.378754,June,21-25,12-15h,Wednesday,Weekday,1,0,1,2,FALSE,FALSE
2017S003423    ,Eixample,Sant Antoni,2.156297,41.380433,April,11-15,15-18h,Saturday,Weekend,1,0,1,3,FALSE,FALSE
2017S005696    ,Eixample,Sant Antoni,2.156297,41.380433,June,26-31,06-09h,Friday,Weekday,1,0,1,2,FALSE,FALSE
2017S010566    ,Eixample,Sant Antoni,2.156427,41.378622,December,21-25,15-18h,Thursday,Weekday,1,0,1,2,FALSE,FALSE
2017S001103    ,Eixample,la Nova Esquerra de l'Eixample,2.144293,41.390273,February,6-10,18-21h,Thursday,Weekday,1,0,1,2,FALSE,FALSE
2017S005603    ,Eixample,la Sagrada Família,2.18111,41.406037,June,26-31,12-15h,Tuesday,Weekday,1,0,1,2,FALSE,FALSE
2017S008266    ,Eixample,la Sagrada Família,2.182219,41.405191,October,6-10,21-00h,Friday,Weekday,1,0,1,2,FALSE,FALSE
2017S000008    ,Eixample,la Dreta de l'Eixample,2.166376,41.393276,January,1-5,09-12h,Sunday,Weekend,2,0,2,2,FALSE,FALSE
2017S000046    ,Eixample,la Dreta de l'Eixample,2.167508,41.39414,January,1-5,09-12h,Tuesday,Weekday,1,0,1,2,FALSE,FALSE
2017S000469    ,Eixample,la Dreta de l'Eixample,2.167508,41.39414,January,16-20,15-18h,Tuesday,Weekday,1,0,1,1,FALSE,FALSE
2017S000482    ,Eixample,la Dreta de l'Eixample,2.163202,41.392469,January,16-20,09-12h,Wednesday,Weekday,1,0,1,2,FALSE,FALSE
2017S003291    ,Eixample,la Dreta de l'Eixample,2.161465,41.397016,April,6-10,12-15h,Monday,Weekday,1,0,1,2,FALSE,FALSE
2017S003137    ,Eixample,la Dreta de l'Eixample,2.162979,41.395876,April,1-5,06-09h,Wednesday,Weekday,1,0,1,2,FALSE,FALSE
2017S006502    ,Eixample,la Sagrada Família,2.181477,41.404516,July,21-25,18-21h,Tuesday,Weekday,2,0,2,2,FALSE,FALSE
2017S000114    ,Eixample,la Dreta de l'Eixample,2.164884,41.392165,January,1-5,15-18h,Thursday,Weekday,1,0,1,2,FALSE,FALSE
2017S000965    ,Eixample,la Dreta de l'Eixample,2.161465,41.397016,February,1-5,03-06h,Sunday,Weekend,1,0,1,2,FALSE,FALSE
2017S009842    ,Eixample,la Dreta de l'Eixample,2.159495,41.396524,November,26-31,06-09h,Sunday,Weekend,1,0,1,1,FALSE,FALSE
2017S007351    ,Eixample,la Dreta de l'Eixample,2.159495,41.396524,September,1-5,15-18h,Saturday,Weekend,2,0,2,2,FALSE,FALSE
2017S007236    ,Eixample,la Dreta de l'Eixample,2.159529,41.396527,August,26-31,18-21h,Tuesday,Weekday,1,0,1,2,FALSE,FALSE
2017S001735    ,Eixample,la Dreta de l'Eixample,2.160389,41.396215,March,1-5,15-18h,Thursday,Weekday,1,0,1,2,FALSE,FALSE
2017S005640    ,Eixample,la Sagrada Família,2.181123,41.404366,June,26-31,18-21h,Wednesday,Weekday,1,0,1,2,FALSE,FALSE
2017S004444    ,Eixample,la Dreta de l'Eixample,2.162979,41.395876,May,16-20,18-21h,Friday,Weekday,1,0,1,2,FALSE,FALSE
2017S009769    ,Eixample,la Dreta de l'Eixample,2.1585,41.392446,November,21-25,09-12h,Friday,Weekday,2,0,2,2,FALSE,FALSE
2017S009732    ,Eixample,la Sagrada Família,2.181123,41.407749,November,21-25,06-09h,Thursday,Weekday,1,0,1,2,FALSE,FALSE
2017S006781    ,Eixample,la Sagrada Família,2.179982,41.406896,August,1-5,12-15h,Saturday,Weekend,1,0,1,2,FALSE,FALSE
2017S003107    ,Eixample,la Sagrada Família,2.178659,41.406379,April,1-5,12-15h,Tuesday,Weekday,1,0,1,2,FALSE,FALSE
2017S000508    ,Eixample,la Dreta de l'Eixample,2.164111,41.395009,January,16-20,09-12h,Thursday,Weekday,1,0,1,4,FALSE,FALSE
2017S005620    ,Eixample,la Dreta de l'Eixample,2.165261,41.394136,June,26-31,06-09h,Wednesday,Weekday,1,0,1,2,FALSE,FALSE
2017S009915    ,Eixample,la Dreta de l'Eixample,2.165823,41.394725,November,26-31,12-15h,Tuesday,Weekday,1,0,1,2,FALSE,FALSE
2017S000033    ,Eixample,la Sagrada Família,2.181123,41.404366,January,1-5,15-18h,Monday,Weekday,1,0,1,2,FALSE,FALSE
2017S000973    ,Eixample,la Dreta de l'Eixample,2.164111,41.395009,February,1-5,15-18h,Sunday,Weekend,2,0,2,2,FALSE,FALSE
2017S009978    ,Eixample,la Dreta de l'Eixample,2.162817,41.39081,November,26-31,09-12h,Thursday,Weekday,2,0,2,2,FALSE,FALSE
2017S001308    ,Eixample,la Dreta de l'Eixample,2.159495,41.396524,February,16-20,18-21h,Thursday,Weekday,1,0,1,2,FALSE,FALSE
2017S007562    ,Eixample,la Dreta de l'Eixample,2.156212,41.394178,September,11-15,15-18h,Tuesday,Weekday,1,0,1,2,FALSE,FALSE
2017S008569    ,Eixample,la Dreta de l'Eixample,2.163448,41.391077,October,16-20,09-12h,Wednesday,Weekday,1,0,1,2,FALSE,FALSE
2017S001930    ,Eixample,la Dreta de l'Eixample,2.165261,41.394136,March,6-10,12-15h,Thursday,Weekday,1,0,1,2,FALSE,FALSE
2017S010310    ,Eixample,la Dreta de l'Eixample,2.159495,41.396524,December,11-15,12-15h,Wednesday,Weekday,1,0,1,2,FALSE,FALSE
2017S008736    ,Eixample,la Sagrada Família,2.178945,41.402738,October,21-25,12-15h,Sunday,Weekend,4,0,4,2,FALSE,FALSE
2017S003012    ,Eixample,la Dreta de l'Eixample,2.162304,41.391909,April,1-5,15-18h,Saturday,Weekend,1,0,1,2,FALSE,FALSE
2017S008998    ,Eixample,la Dreta de l'Eixample,2.162304,41.391909,October,26-31,12-15h,Tuesday,Weekday,1,0,1,2,FALSE,FALSE
2017S002142    ,Eixample,la Dreta de l'Eixample,2.161887,41.390149,March,16-20,06-09h,Friday,Weekday,1,0,1,2,FALSE,FALSE
